timestamp_s,uam_id,corridor_id,s_m,level_id,lane_id,x_m,y_m,z_m,speed_mps,active
787.0,UAM01,sf_sj_real,39350.0,L300,lane_0,566861.2699896826,4149902.348595715,300.0,50.0,True
788.0,UAM01,sf_sj_real,39400.0,L300,lane_0,566899.1450093711,4149869.762794817,300.0,50.0,True
789.0,UAM01,sf_sj_real,39450.0,L300,lane_0,566937.5781901042,4149837.7801335966,300.0,50.0,True
790.0,UAM01,sf_sj_real,39500.0,L300,lane_0,566976.0113708373,4149805.797472376,300.0,50.0,True
791.0,UAM01,sf_sj_real,39550.0,L300,lane_0,567014.4445515706,4149773.8148111557,300.0,50.0,True
792.0,UAM01,sf_sj_real,39600.0,L300,lane_0,567053.0956663331,4149742.1025093514,300.0,50.0,True
793.0,UAM01,sf_sj_real,39650.0,L300,lane_0,567092.5080660963,4149711.334624392,300.0,50.0,True
794.0,UAM01,sf_sj_real,39700.0,L300,lane_0,567131.9204658596,4149680.566739432,300.0,50.0,True
795.0,UAM01,sf_sj_real,39750.0,L300,lane_0,567171.332865623,4149649.798854472,300.0,50.0,True
796.0,UAM01,sf_sj_real,39800.0,L300,lane_0,567210.7452653862,4149619.0309695126,300.0,50.0,True
797.0,UAM01,sf_sj_real,39850.0,L300,lane_0,567250.1656015635,4149588.273263713,300.0,50.0,True
798.0,UAM01,sf_sj_real,39900.0,L300,lane_0,567289.6159308008,4149557.554026693,300.0,50.0,True
799.0,UAM01,sf_sj_real,39950.0,L300,lane_0,567329.0662600382,4149526.834789674,300.0,50.0,True
800.0,UAM01,sf_sj_real,40000.0,L300,lane_0,567368.5165892754,4149496.115552654,300.0,50.0,True
801.0,UAM01,sf_sj_real,40050.0,L300,lane_0,567407.9669185127,4149465.3963156343,300.0,50.0,True
802.0,UAM01,sf_sj_real,40100.0,L300,lane_0,567447.3990740177,4149434.653796518,300.0,50.0,True
803.0,UAM01,sf_sj_real,40150.0,L300,lane_0,567486.7764250962,4149403.8410682706,300.0,50.0,True
804.0,UAM01,sf_sj_real,40200.0,L300,lane_0,567526.1537761748,4149373.0283400235,300.0,50.0,True
805.0,UAM01,sf_sj_real,40250.0,L300,lane_0,567565.5311272534,4149342.2156117763,300.0,50.0,True
806.0,UAM01,sf_sj_real,40300.0,L300,lane_0,567604.908478332,4149311.402883529,300.0,50.0,True
807.0,UAM01,sf_sj_real,40350.0,L300,lane_0,567644.2636719317,4149280.561953459,300.0,50.0,True
808.0,UAM01,sf_sj_real,40400.0,L300,lane_0,567683.5194878277,4149249.5945364158,300.0,50.0,True
809.0,UAM01,sf_sj_real,40450.0,L300,lane_0,567722.7753037236,4149218.627119372,300.0,50.0,True
810.0,UAM01,sf_sj_real,40500.0,L300,lane_0,567762.0311196196,4149187.6597023285,300.0,50.0,True
811.0,UAM01,sf_sj_real,40550.0,L300,lane_0,567801.2869355156,4149156.6922852853,300.0,50.0,True
812.0,UAM01,sf_sj_real,40600.0,L300,lane_0,567840.5427514114,4149125.7248682417,300.0,50.0,True
813.0,UAM01,sf_sj_real,40650.0,L300,lane_0,567880.2715739458,4149095.3674100037,300.0,50.0,True
814.0,UAM01,sf_sj_real,40700.0,L300,lane_0,567920.1447988995,4149065.221921683,300.0,50.0,True
815.0,UAM01,sf_sj_real,40750.0,L300,lane_0,567959.8061473967,4149034.7756175497,300.0,50.0,True
816.0,UAM01,sf_sj_real,40800.0,L300,lane_0,567999.1784230652,4149003.957394711,300.0,50.0,True
817.0,UAM01,sf_sj_real,40850.0,L300,lane_0,568038.4711633802,4148973.0368423467,300.0,50.0,True
818.0,UAM01,sf_sj_real,40900.0,L300,lane_0,568077.7639036952,4148942.1162899816,300.0,50.0,True
819.0,UAM01,sf_sj_real,40950.0,L300,lane_0,568117.0566440101,4148911.195737617,300.0,50.0,True
820.0,UAM01,sf_sj_real,41000.0,L300,lane_0,568156.3493843251,4148880.2751852525,300.0,50.0,True
821.0,UAM01,sf_sj_real,41050.0,L300,lane_0,568195.835255314,4148849.6035233294,300.0,50.0,True
822.0,UAM01,sf_sj_real,41100.0,L300,lane_0,568235.5452004287,4148819.2206291454,300.0,50.0,True
823.0,UAM01,sf_sj_real,41150.0,L300,lane_0,568275.2551455435,4148788.8377349614,300.0,50.0,True
824.0,UAM01,sf_sj_real,41200.0,L300,lane_0,568314.9650906582,4148758.4548407774,300.0,50.0,True
825.0,UAM01,sf_sj_real,41250.0,L300,lane_0,568354.6750357728,4148728.071946594,300.0,50.0,True
826.0,UAM01,sf_sj_real,41300.0,L300,lane_0,568394.3849808875,4148697.68905241,300.0,50.0,True
827.0,UAM01,sf_sj_real,41350.0,L300,lane_0,568434.164189594,4148667.3969741273,300.0,50.0,True
828.0,UAM01,sf_sj_real,41400.0,L300,lane_0,568473.96754636,4148637.1365579013,300.0,50.0,True
829.0,UAM01,sf_sj_real,41450.0,L300,lane_0,568513.770903126,4148606.8761416757,300.0,50.0,True
830.0,UAM01,sf_sj_real,41500.0,L300,lane_0,568553.574259892,4148576.6157254498,300.0,50.0,True
831.0,UAM01,sf_sj_real,41550.0,L300,lane_0,568593.2358018373,4148546.1725714696,300.0,50.0,True
832.0,UAM01,sf_sj_real,41600.0,L300,lane_0,568632.4296164236,4148515.1267199246,300.0,50.0,True
833.0,UAM01,sf_sj_real,41650.0,L300,lane_0,568671.6234310099,4148484.080868379,300.0,50.0,True
834.0,UAM01,sf_sj_real,41700.0,L300,lane_0,568710.8172455962,4148453.035016834,300.0,50.0,True
835.0,UAM01,sf_sj_real,41750.0,L300,lane_0,568750.0110601825,4148421.9891652884,300.0,50.0,True
836.0,UAM01,sf_sj_real,41800.0,L300,lane_0,568789.3169430072,4148391.08617573,300.0,50.0,True
837.0,UAM01,sf_sj_real,41850.0,L300,lane_0,568828.8023443617,4148360.4120322233,300.0,50.0,True
838.0,UAM01,sf_sj_real,41900.0,L300,lane_0,568868.2877457163,4148329.7378887166,300.0,50.0,True
839.0,UAM01,sf_sj_real,41950.0,L300,lane_0,568907.7731470708,4148299.06374521,300.0,50.0,True
840.0,UAM01,sf_sj_real,42000.0,L300,lane_0,568946.8455497089,4148267.8692736826,300.0,50.0,True
841.0,UAM01,sf_sj_real,42050.0,L300,lane_0,568985.6818393329,4148236.37732855,300.0,50.0,True
842.0,UAM01,sf_sj_real,42100.0,L300,lane_0,569024.5181289569,4148204.8853834174,300.0,50.0,True
843.0,UAM01,sf_sj_real,42150.0,L300,lane_0,569063.3544185809,4148173.3934382848,300.0,50.0,True
844.0,UAM01,sf_sj_real,42200.0,L300,lane_0,569102.7002863501,4148142.547023361,300.0,50.0,True
845.0,UAM01,sf_sj_real,42250.0,L300,lane_0,569142.3485471865,4148112.083677966,300.0,50.0,True
846.0,UAM01,sf_sj_real,42300.0,L300,lane_0,569181.9334882232,4148081.53837514,300.0,50.0,True
847.0,UAM01,sf_sj_real,42350.0,L300,lane_0,569221.4185572423,4148050.863803838,300.0,50.0,True
848.0,UAM01,sf_sj_real,42400.0,L300,lane_0,569260.9036262614,4148020.189232536,300.0,50.0,True
849.0,UAM01,sf_sj_real,42450.0,L300,lane_0,569300.3886952804,4147989.5146612343,300.0,50.0,True
850.0,UAM01,sf_sj_real,42500.0,L300,lane_0,569339.8737642994,4147958.840089932,300.0,50.0,True
851.0,UAM01,sf_sj_real,42550.0,L300,lane_0,569379.3588333186,4147928.1655186303,300.0,50.0,True
852.0,UAM01,sf_sj_real,42600.0,L300,lane_0,569418.9274994254,4147897.599598306,300.0,50.0,True
853.0,UAM01,sf_sj_real,42650.0,L300,lane_0,569458.6971225808,4147867.2948614806,300.0,50.0,True
854.0,UAM01,sf_sj_real,42700.0,L300,lane_0,569498.4667457363,4147836.990124655,300.0,50.0,True
855.0,UAM01,sf_sj_real,42750.0,L300,lane_0,569538.2363688918,4147806.6853878293,300.0,50.0,True
856.0,UAM01,sf_sj_real,42800.0,L300,lane_0,569577.581230259,4147775.831748094,300.0,50.0,True
857.0,UAM01,sf_sj_real,42850.0,L300,lane_0,569616.8954069614,4147744.938455777,300.0,50.0,True
858.0,UAM01,sf_sj_real,42900.0,L300,lane_0,569656.2095836638,4147714.045163459,300.0,50.0,True
859.0,UAM01,sf_sj_real,42950.0,L300,lane_0,569695.5237603663,4147683.151871142,300.0,50.0,True
860.0,UAM01,sf_sj_real,43000.0,L300,lane_0,569734.8379370687,4147652.2585788243,300.0,50.0,True
861.0,UAM01,sf_sj_real,43050.0,L300,lane_0,569774.5098509748,4147621.827832232,300.0,50.0,True
862.0,UAM01,sf_sj_real,43100.0,L300,lane_0,569814.2957103779,4147591.5444144662,300.0,50.0,True
863.0,UAM01,sf_sj_real,43150.0,L300,lane_0,569854.0815697808,4147561.2609967007,300.0,50.0,True
864.0,UAM01,sf_sj_real,43200.0,L300,lane_0,569893.8674291838,4147530.977578935,300.0,50.0,True
865.0,UAM01,sf_sj_real,43250.0,L300,lane_0,569933.4757531352,4147500.464098055,300.0,50.0,True
866.0,UAM01,sf_sj_real,43300.0,L300,lane_0,569972.8566949344,4147469.6559591466,300.0,50.0,True
867.0,UAM01,sf_sj_real,43350.0,L300,lane_0,570012.2376367337,4147438.847820238,300.0,50.0,True
868.0,UAM01,sf_sj_real,43400.0,L300,lane_0,570051.6185785331,4147408.03968133,300.0,50.0,True
869.0,UAM01,sf_sj_real,43450.0,L300,lane_0,570090.9995203323,4147377.2315424215,300.0,50.0,True
870.0,UAM01,sf_sj_real,43500.0,L300,lane_0,570130.3804621316,4147346.4234035127,300.0,50.0,True
871.0,UAM01,sf_sj_real,43550.0,L300,lane_0,570169.7614039308,4147315.6152646043,300.0,50.0,True
872.0,UAM01,sf_sj_real,43600.0,L300,lane_0,570209.1546124619,4147284.8229043013,300.0,50.0,True
873.0,UAM01,sf_sj_real,43650.0,L300,lane_0,570248.7219034742,4147254.2544649895,300.0,50.0,True
874.0,UAM01,sf_sj_real,43700.0,L300,lane_0,570288.2891944863,4147223.6860256777,300.0,50.0,True
875.0,UAM01,sf_sj_real,43750.0,L300,lane_0,570327.8564854986,4147193.117586366,300.0,50.0,True
876.0,UAM01,sf_sj_real,43800.0,L300,lane_0,570367.4237765109,4147162.5491470546,300.0,50.0,True
877.0,UAM01,sf_sj_real,43850.0,L300,lane_0,570406.8383673764,4147131.7851536777,300.0,50.0,True
878.0,UAM01,sf_sj_real,43900.0,L300,lane_0,570446.087409529,4147100.809151836,300.0,50.0,True
879.0,UAM01,sf_sj_real,43950.0,L300,lane_0,570485.3364516817,4147069.8331499943,300.0,50.0,True
880.0,UAM01,sf_sj_real,44000.0,L300,lane_0,570524.5854938343,4147038.857148153,300.0,50.0,True
881.0,UAM01,sf_sj_real,44050.0,L300,lane_0,570563.8345359871,4147007.881146311,300.0,50.0,True
882.0,UAM01,sf_sj_real,44100.0,L300,lane_0,570603.619298967,4146977.59690938,300.0,50.0,True
883.0,UAM01,sf_sj_real,44150.0,L300,lane_0,570643.4303940836,4146947.346674578,300.0,50.0,True
884.0,UAM01,sf_sj_real,44200.0,L300,lane_0,570683.2414892004,4146917.096439775,300.0,50.0,True
885.0,UAM01,sf_sj_real,44250.0,L300,lane_0,570723.0525843172,4146886.846204973,300.0,50.0,True
886.0,UAM01,sf_sj_real,44300.0,L300,lane_0,570762.7909315565,4146856.500764852,300.0,50.0,True
887.0,UAM01,sf_sj_real,44350.0,L300,lane_0,570802.4379529118,4146826.0358063313,300.0,50.0,True
888.0,UAM01,sf_sj_real,44400.0,L300,lane_0,570842.0849742673,4146795.570847811,300.0,50.0,True
889.0,UAM01,sf_sj_real,44450.0,L300,lane_0,570881.7319956226,4146765.1058892906,300.0,50.0,True
890.0,UAM01,sf_sj_real,44500.0,L300,lane_0,570921.379016978,4146734.6409307704,300.0,50.0,True
891.0,UAM01,sf_sj_real,44550.0,L300,lane_0,570960.2122989639,4146703.1503755446,300.0,50.0,True
892.0,UAM01,sf_sj_real,44600.0,L300,lane_0,570998.8931173556,4146671.4676627736,300.0,50.0,True
893.0,UAM01,sf_sj_real,44650.0,L300,lane_0,571038.0199026001,4146640.3435810083,300.0,50.0,True
894.0,UAM01,sf_sj_real,44700.0,L300,lane_0,571077.4837765666,4146609.6417463473,300.0,50.0,True
895.0,UAM01,sf_sj_real,44750.0,L300,lane_0,571116.947650533,4146578.939911686,300.0,50.0,True
896.0,UAM01,sf_sj_real,44800.0,L300,lane_0,571156.4115244994,4146548.238077025,300.0,50.0,True
897.0,UAM01,sf_sj_real,44850.0,L300,lane_0,571195.8753984659,4146517.536242364,300.0,50.0,True
898.0,UAM01,sf_sj_real,44900.0,L300,lane_0,571235.3392724324,4146486.8344077026,300.0,50.0,True
899.0,UAM01,sf_sj_real,44950.0,L300,lane_0,571274.8031463989,4146456.1325730416,300.0,50.0,True
900.0,UAM01,sf_sj_real,45000.0,L300,lane_0,571314.4114319304,4146425.6178844515,300.0,50.0,True
901.0,UAM01,sf_sj_real,45050.0,L300,lane_0,571354.1166256919,4146395.2287813327,300.0,50.0,True
902.0,UAM01,sf_sj_real,45100.0,L300,lane_0,571393.8218194534,4146364.839678214,300.0,50.0,True
903.0,UAM01,sf_sj_real,45150.0,L300,lane_0,571433.527013215,4146334.450575095,300.0,50.0,True
904.0,UAM01,sf_sj_real,45200.0,L300,lane_0,571472.8972488118,4146303.633382804,300.0,50.0,True
905.0,UAM01,sf_sj_real,45250.0,L300,lane_0,571511.9441454458,4146272.4029511185,300.0,50.0,True
906.0,UAM01,sf_sj_real,45300.0,L300,lane_0,571550.99104208,4146241.1725194333,300.0,50.0,True
907.0,UAM01,sf_sj_real,45350.0,L300,lane_0,571590.037938714,4146209.942087748,300.0,50.0,True
908.0,UAM01,sf_sj_real,45400.0,L300,lane_0,571629.0848353481,4146178.711656063,300.0,50.0,True
909.0,UAM01,sf_sj_real,45450.0,L300,lane_0,571668.1317319821,4146147.4812243776,300.0,50.0,True
910.0,UAM01,sf_sj_real,45500.0,L300,lane_0,571707.34166292,4146116.4578806553,300.0,50.0,True
911.0,UAM01,sf_sj_real,45550.0,L300,lane_0,571746.8648219267,4146085.8324026647,300.0,50.0,True
912.0,UAM01,sf_sj_real,45600.0,L300,lane_0,571786.3879809333,4146055.2069246746,300.0,50.0,True
913.0,UAM01,sf_sj_real,45650.0,L300,lane_0,571825.91113994,4146024.5814466844,300.0,50.0,True
914.0,UAM01,sf_sj_real,45700.0,L300,lane_0,571865.4342989466,4145993.955968694,300.0,50.0,True
915.0,UAM01,sf_sj_real,45750.0,L300,lane_0,571904.9574579534,4145963.3304907037,300.0,50.0,True
916.0,UAM01,sf_sj_real,45800.0,L300,lane_0,571944.48061696,4145932.7050127136,300.0,50.0,True
917.0,UAM01,sf_sj_real,45850.0,L300,lane_0,571983.9989673842,4145902.0733307744,300.0,50.0,True
918.0,UAM01,sf_sj_real,45900.0,L300,lane_0,572023.5140922387,4145871.437487262,300.0,50.0,True
919.0,UAM01,sf_sj_real,45950.0,L300,lane_0,572063.0292170934,4145840.8016437492,300.0,50.0,True
920.0,UAM01,sf_sj_real,46000.0,L300,lane_0,572102.5443419479,4145810.1658002366,300.0,50.0,True
921.0,UAM01,sf_sj_real,46050.0,L300,lane_0,572142.0594668024,4145779.529956724,300.0,50.0,True
922.0,UAM01,sf_sj_real,46100.0,L300,lane_0,572181.574591657,4145748.8941132114,300.0,50.0,True
923.0,UAM01,sf_sj_real,46150.0,L300,lane_0,572221.0956187042,4145718.265904074,300.0,50.0,True
924.0,UAM01,sf_sj_real,46200.0,L300,lane_0,572260.6943639345,4145687.7382219443,300.0,50.0,True
925.0,UAM01,sf_sj_real,46250.0,L300,lane_0,572300.2931091647,4145657.210539815,300.0,50.0,True
926.0,UAM01,sf_sj_real,46300.0,L300,lane_0,572339.6898028478,4145626.431219215,300.0,50.0,True
927.0,UAM01,sf_sj_real,46350.0,L300,lane_0,572379.1410334208,4145595.713139746,300.0,50.0,True
928.0,UAM01,sf_sj_real,46400.0,L300,lane_0,572418.5922639937,4145564.9950602767,300.0,50.0,True
929.0,UAM01,sf_sj_real,46450.0,L300,lane_0,572458.0434945667,4145534.276980807,300.0,50.0,True
930.0,UAM01,sf_sj_real,46500.0,L300,lane_0,572497.4187404632,4145503.4616529904,300.0,50.0,True
931.0,UAM01,sf_sj_real,46550.0,L300,lane_0,572536.7661380039,4145472.61068369,300.0,50.0,True
932.0,UAM01,sf_sj_real,46600.0,L300,lane_0,572576.1135355447,4145441.7597143897,300.0,50.0,True
933.0,UAM01,sf_sj_real,46650.0,L300,lane_0,572615.4609330854,4145410.908745089,300.0,50.0,True
934.0,UAM01,sf_sj_real,46700.0,L300,lane_0,572654.8083306262,4145380.057775789,300.0,50.0,True
935.0,UAM01,sf_sj_real,46750.0,L300,lane_0,572694.155728167,4145349.206806489,300.0,50.0,True
936.0,UAM01,sf_sj_real,46800.0,L300,lane_0,572733.5259877312,4145318.3850258407,300.0,50.0,True
937.0,UAM01,sf_sj_real,46850.0,L300,lane_0,572772.9045552266,4145287.5738521856,300.0,50.0,True
938.0,UAM01,sf_sj_real,46900.0,L300,lane_0,572812.283122722,4145256.7626785305,300.0,50.0,True
939.0,UAM01,sf_sj_real,46950.0,L300,lane_0,572851.6616902174,4145225.951504875,300.0,50.0,True
940.0,UAM01,sf_sj_real,47000.0,L300,lane_0,572891.0402577128,4145195.14033122,300.0,50.0,True
941.0,UAM01,sf_sj_real,47050.0,L300,lane_0,572930.3239793747,4145164.208373582,300.0,50.0,True
942.0,UAM01,sf_sj_real,47100.0,L300,lane_0,572969.5947956517,4145133.2599812336,300.0,50.0,True
943.0,UAM01,sf_sj_real,47150.0,L300,lane_0,573008.8656119287,4145102.3115888857,300.0,50.0,True
944.0,UAM01,sf_sj_real,47200.0,L300,lane_0,573048.1364282058,4145071.3631965374,300.0,50.0,True
945.0,UAM01,sf_sj_real,47250.0,L300,lane_0,573087.4072444828,4145040.4148041895,300.0,50.0,True
946.0,UAM01,sf_sj_real,47300.0,L300,lane_0,573126.6780607598,4145009.466411841,300.0,50.0,True
947.0,UAM01,sf_sj_real,47350.0,L300,lane_0,573166.2160429874,4144978.860100666,300.0,50.0,True
948.0,UAM01,sf_sj_real,47400.0,L300,lane_0,573205.7564042496,4144948.2568356236,300.0,50.0,True
949.0,UAM01,sf_sj_real,47450.0,L300,lane_0,573245.2967655117,4144917.653570581,300.0,50.0,True
950.0,UAM01,sf_sj_real,47500.0,L300,lane_0,573284.8371267739,4144887.050305539,300.0,50.0,True
951.0,UAM01,sf_sj_real,47550.0,L300,lane_0,573324.377488036,4144856.4470404964,300.0,50.0,True
952.0,UAM01,sf_sj_real,47600.0,L300,lane_0,573364.4918440199,4144826.6019592797,300.0,50.0,True
953.0,UAM01,sf_sj_real,47650.0,L300,lane_0,573404.675748154,4144796.8487435114,300.0,50.0,True
954.0,UAM01,sf_sj_real,47700.0,L300,lane_0,573444.8596522883,4144767.0955277435,300.0,50.0,True
955.0,UAM01,sf_sj_real,47750.0,L300,lane_0,573483.2688989264,4144735.1486235703,300.0,50.0,True
956.0,UAM01,sf_sj_real,47800.0,L300,lane_0,573520.7586640813,4144702.065130577,300.0,50.0,True
957.0,UAM01,sf_sj_real,47850.0,L300,lane_0,573558.2484292362,4144668.9816375836,300.0,50.0,True
958.0,UAM01,sf_sj_real,47900.0,L300,lane_0,573595.7492467553,4144635.911104246,300.0,50.0,True
959.0,UAM01,sf_sj_real,47950.0,L300,lane_0,573634.3362302904,4144604.114175123,300.0,50.0,True
960.0,UAM01,sf_sj_real,48000.0,L300,lane_0,573672.9232138254,4144572.317246,300.0,50.0,True
961.0,UAM01,sf_sj_real,48050.0,L300,lane_0,573711.5101973605,4144540.520316877,300.0,50.0,True
962.0,UAM01,sf_sj_real,48100.0,L300,lane_0,573750.0971808956,4144508.7233877536,300.0,50.0,True
963.0,UAM01,sf_sj_real,48150.0,L300,lane_0,573788.6841644308,4144476.9264586307,300.0,50.0,True
964.0,UAM01,sf_sj_real,48200.0,L300,lane_0,573827.4050334676,4144445.295830905,300.0,50.0,True
965.0,UAM01,sf_sj_real,48250.0,L300,lane_0,573866.7065751418,4144414.3864662717,300.0,50.0,True
966.0,UAM01,sf_sj_real,48300.0,L300,lane_0,573905.0078175627,4144382.6707271384,300.0,50.0,True
967.0,UAM01,sf_sj_real,48350.0,L300,lane_0,573944.0760692524,4144351.46701406,300.0,50.0,True
968.0,UAM01,sf_sj_real,48400.0,L300,lane_0,573983.1443209422,4144320.263300981,300.0,50.0,True
969.0,UAM01,sf_sj_real,48450.0,L300,lane_0,574022.2125726321,4144289.059587902,300.0,50.0,True
970.0,UAM01,sf_sj_real,48500.0,L300,lane_0,574061.7135658237,4144258.4104620963,300.0,50.0,True
971.0,UAM01,sf_sj_real,48550.0,L300,lane_0,574101.4792104306,4144228.100504838,300.0,50.0,True
972.0,UAM01,sf_sj_real,48600.0,L300,lane_0,574141.2448550375,4144197.79054758,300.0,50.0,True
973.0,UAM01,sf_sj_real,48650.0,L300,lane_0,574182.8851195852,4144170.1654158905,300.0,50.0,True
974.0,UAM01,sf_sj_real,48700.0,L300,lane_0,574225.0394680791,4144143.276553827,300.0,50.0,True
975.0,UAM01,sf_sj_real,48750.0,L300,lane_0,574267.193816573,4144116.3876917637,300.0,50.0,True
976.0,UAM01,sf_sj_real,48800.0,L300,lane_0,574308.6723051997,4144088.468184231,300.0,50.0,True
977.0,UAM01,sf_sj_real,48850.0,L300,lane_0,574350.1347404976,4144060.5241963416,300.0,50.0,True
978.0,UAM01,sf_sj_real,48900.0,L300,lane_0,574391.5900825048,4144032.570149419,300.0,50.0,True
979.0,UAM01,sf_sj_real,48950.0,L300,lane_0,574431.833716908,4144002.897773545,300.0,50.0,True
980.0,UAM01,sf_sj_real,49000.0,L300,lane_0,574472.0773513111,4143973.2253976706,300.0,50.0,True
981.0,UAM01,sf_sj_real,49050.0,L300,lane_0,574512.0783119012,4143943.2329770653,300.0,50.0,True
982.0,UAM01,sf_sj_real,49100.0,L300,lane_0,574551.5108574134,4143912.4909154163,300.0,50.0,True
983.0,UAM01,sf_sj_real,49150.0,L300,lane_0,574590.9434029255,4143881.7488537673,300.0,50.0,True
984.0,UAM01,sf_sj_real,49200.0,L300,lane_0,574630.3759484376,4143851.0067921183,300.0,50.0,True
985.0,UAM01,sf_sj_real,49250.0,L300,lane_0,574669.7770138137,4143820.224441821,300.0,50.0,True
986.0,UAM01,sf_sj_real,49300.0,L300,lane_0,574709.1424658671,4143789.3965131748,300.0,50.0,True
987.0,UAM01,sf_sj_real,49350.0,L300,lane_0,574748.5079179205,4143758.568584528,300.0,50.0,True
988.0,UAM01,sf_sj_real,49400.0,L300,lane_0,574787.8733699739,4143727.7406558814,300.0,50.0,True
989.0,UAM01,sf_sj_real,49450.0,L300,lane_0,574827.2388220272,4143696.912727235,300.0,50.0,True
990.0,UAM01,sf_sj_real,49500.0,L300,lane_0,574866.5771549558,4143666.050201965,300.0,50.0,True
991.0,UAM01,sf_sj_real,49550.0,L300,lane_0,574905.9141354591,4143635.1859513684,300.0,50.0,True
992.0,UAM01,sf_sj_real,49600.0,L300,lane_0,574945.2511159623,4143604.321700772,300.0,50.0,True
993.0,UAM01,sf_sj_real,49650.0,L300,lane_0,574984.5880964654,4143573.457450175,300.0,50.0,True
994.0,UAM01,sf_sj_real,49700.0,L300,lane_0,575023.9250769686,4143542.5931995786,300.0,50.0,True
995.0,UAM01,sf_sj_real,49750.0,L300,lane_0,575063.2693923231,4143511.7383029284,300.0,50.0,True
996.0,UAM01,sf_sj_real,49800.0,L300,lane_0,575102.6241927838,4143480.896777663,300.0,50.0,True
997.0,UAM01,sf_sj_real,49850.0,L300,lane_0,575141.9789932446,4143450.0552523974,300.0,50.0,True
998.0,UAM01,sf_sj_real,49900.0,L300,lane_0,575181.3337937053,4143419.213727132,300.0,50.0,True
999.0,UAM01,sf_sj_real,49950.0,L300,lane_0,575220.6885941661,4143388.372201867,300.0,50.0,True
1000.0,UAM01,sf_sj_real,50000.0,L300,lane_0,575260.0433946267,4143357.5306766015,300.0,50.0,True
1001.0,UAM01,sf_sj_real,50050.0,L300,lane_0,575299.4984498876,4143326.8176347087,300.0,50.0,True
1002.0,UAM01,sf_sj_real,50100.0,L300,lane_0,575338.9824656646,4143296.1417076956,300.0,50.0,True
1003.0,UAM01,sf_sj_real,50150.0,L300,lane_0,575378.4664814416,4143265.4657806824,300.0,50.0,True
1004.0,UAM01,sf_sj_real,50200.0,L300,lane_0,575417.8147298287,4143234.6159441834,300.0,50.0,True
1005.0,UAM01,sf_sj_real,50250.0,L300,lane_0,575457.1547869665,4143203.755615209,300.0,50.0,True
1006.0,UAM01,sf_sj_real,50300.0,L300,lane_0,575496.4948441043,4143172.895286235,300.0,50.0,True
1007.0,UAM01,sf_sj_real,50350.0,L300,lane_0,575535.834901242,4143142.034957261,300.0,50.0,True
1008.0,UAM01,sf_sj_real,50400.0,L300,lane_0,575575.1749583798,4143111.1746282866,300.0,50.0,True
1009.0,UAM01,sf_sj_real,50450.0,L300,lane_0,575614.6091513023,4143080.4356638948,300.0,50.0,True
1010.0,UAM01,sf_sj_real,50500.0,L300,lane_0,575654.284746611,4143050.0079275854,300.0,50.0,True
1011.0,UAM01,sf_sj_real,50550.0,L300,lane_0,575693.9603419197,4143019.580191276,300.0,50.0,True
1012.0,UAM01,sf_sj_real,50600.0,L300,lane_0,575733.6359372283,4142989.152454967,300.0,50.0,True
1013.0,UAM01,sf_sj_real,50650.0,L300,lane_0,575773.311532537,4142958.724718658,300.0,50.0,True
1014.0,UAM01,sf_sj_real,50700.0,L300,lane_0,575812.9871278458,4142928.2969823484,300.0,50.0,True
1015.0,UAM01,sf_sj_real,50750.0,L300,lane_0,575852.6267774918,4142897.82243853,300.0,50.0,True
1016.0,UAM01,sf_sj_real,50800.0,L300,lane_0,575892.0175140122,4142867.0301419077,300.0,50.0,True
1017.0,UAM01,sf_sj_real,50850.0,L300,lane_0,575929.4237345596,4142836.4222757346,300.0,50.0,True
1018.0,UAM01,sf_sj_real,50900.0,L300,lane_0,575969.1216319709,4142806.0236418652,300.0,50.0,True
1019.0,UAM01,sf_sj_real,50950.0,L300,lane_0,576008.819529382,4142775.625007996,300.0,50.0,True
1020.0,UAM01,sf_sj_real,51000.0,L300,lane_0,576048.5174267932,4142745.2263741265,300.0,50.0,True
1021.0,UAM01,sf_sj_real,51050.0,L300,lane_0,576088.2153242044,4142714.827740257,300.0,50.0,True
1022.0,UAM01,sf_sj_real,51100.0,L300,lane_0,576127.7737574072,4142684.2478814865,300.0,50.0,True
1023.0,UAM01,sf_sj_real,51150.0,L300,lane_0,576167.3252561276,4142653.6590117957,300.0,50.0,True
1024.0,UAM01,sf_sj_real,51200.0,L300,lane_0,576206.8767548479,4142623.0701421043,300.0,50.0,True
1025.0,UAM01,sf_sj_real,51250.0,L300,lane_0,576246.4282535684,4142592.4812724134,300.0,50.0,True
1026.0,UAM01,sf_sj_real,51300.0,L300,lane_0,576286.0640021745,4142562.002061344,300.0,50.0,True
1027.0,UAM01,sf_sj_real,51350.0,L300,lane_0,576325.8104433651,4142531.66692639,300.0,50.0,True
1028.0,UAM01,sf_sj_real,51400.0,L300,lane_0,576365.5568845557,4142501.3317914363,300.0,50.0,True
1029.0,UAM01,sf_sj_real,51450.0,L300,lane_0,576405.3033257463,4142470.996656482,300.0,50.0,True
1030.0,UAM01,sf_sj_real,51500.0,L300,lane_0,576445.049766937,4142440.661521528,300.0,50.0,True
1031.0,UAM01,sf_sj_real,51550.0,L300,lane_0,576484.7962081276,4142410.326386574,300.0,50.0,True
1032.0,UAM01,sf_sj_real,51600.0,L300,lane_0,576524.2496158332,4142379.611882199,300.0,50.0,True
