corridor_distance_km,time_at_50_mps_s,serving_site_id,serving_site_index_zero_based,serving_rx_full_carrier_dbm,serving_rsrp_centerline_dbm_per_re,serving_rsrp_cross_section_p05_dbm_per_re,serving_rsrp_cross_section_median_dbm_per_re,serving_rsrp_cross_section_p95_dbm_per_re,aggregate_interference_full_carrier_dbm,sinr_centerline_db,sinr_cross_section_p05_db,sinr_cross_section_median_db,sinr_cross_section_p95_db,noise_fraction_centerline
1.8101547880908602,36.2030957618172,BS01,0,-51.55961483398288,-76.3308273811795,-83.26665501481196,-78.08168708390161,-74.26435441973497,-70.36615012243635,18.800590969917984,11.825499239315501,17.121298903664,20.908531731319023,0.001367793641201148
1.8478663461760865,36.95732692352173,BS01,0,-51.9036855028048,-76.67489805000142,-83.35458643369181,-78.3106743550617,-74.77612412638746,-70.25455007403696,18.345070956580592,11.617332072487867,16.79968321295303,20.288533630975873,0.0013331396518876189
1.8855779042613126,37.71155808522625,BS01,0,-52.32652118896906,-77.09773373616568,-83.46257613512368,-78.61471587211975,-75.39282188546038,-70.14165888612398,17.809492645545774,11.393729385223084,16.396743290768537,19.56063740197716,0.0012989767668009314
1.9232894623465389,38.465789246930775,BS01,0,-52.80852176113672,-77.57973430833334,-83.59455873051795,-78.97032198831965,-76.06779706344923,-70.02740071226259,17.213380385342166,11.144607154070476,15.941830553666748,18.773164583446878,0.0012652904048679216
1.961001020431765,39.2200204086353,BS01,0,-53.317350978366456,-78.08856352556307,-83.85692821673528,-79.21706888213717,-76.60532031982116,-69.91233486060553,16.58962899875329,10.672835562059698,15.560850072175986,18.139007857068815,0.001232247647504713
1.9987125785169912,39.974251570339824,BS01,0,-53.84457697133002,-78.61578951852664,-84.0207345394999,-79.63809823121157,-77.3109455292017,-69.796284378866,15.94649363554675,10.389142813617863,15.047736244781378,17.324429190076785,0.0011997950357815763
2.0364241366022173,40.72848273204435,BS01,0,-54.389934448023396,-79.16114699522002,-84.06646124544912,-80.23637274973433,-78.16082392471536,-69.6786104818939,15.283601553104232,10.304417664807366,14.351568034071708,16.340713509498983,0.0011677600137082688
2.074135694687444,41.48271389374888,BS01,0,-54.94980351093036,-79.72101605812699,-84.27460244458243,-80.68856137407897,-78.84229815720936,-69.55869094068869,14.603951072717791,9.972470498900975,13.797645364475832,15.541311502423838,0.0011359924849867736
2.11184725277267,42.2369450554534,BS01,0,-55.50388411454536,-80.27509666174198,-84.49588596447505,-81.14575072542225,-79.50095143211287,-69.43723685260196,13.928552442701626,9.625618710170167,13.207426096228634,14.763316644672795,0.0011046982238008779
2.1495588108578962,42.99117621715793,BS01,0,-56.03917988068353,-80.81039242788015,-84.8933709634919,-81.4913977512101,-79.99358453320531,-69.31504355381719,13.271196485227785,9.017178772651382,12.763704196207716,14.226660528717646,0.0010740824898580227
2.187270368943123,43.74540737886245,BS01,0,-56.55951407245885,-81.33072661965548,-85.121698401611,-81.94578021091152,-80.60497285186983,-69.19168468605551,12.627634061186983,8.660112994653195,12.215235577791837,13.496332422393046,0.0010440344116538064
2.224981927028349,44.49963854056698,BS01,0,-57.06697918180009,-81.83819172899672,-85.33249260085809,-82.38986858282951,-81.20449370174798,-69.06674463052299,11.995357481491318,8.329828385277818,11.61603002366654,12.759248685045185,0.001014457053959239
2.262693485113575,45.2538697022715,BS01,0,-57.561238392878955,-82.33245094007557,-85.57672832549851,-82.83264131937557,-81.76490003965904,-68.94001211492218,11.37449246362995,7.953233012768781,11.036938208165232,12.079020045568058,0.0009853104427371888
2.300405043198801,46.008100863976026,BS01,0,-58.03797817749071,-82.80919072468734,-85.96987584598295,-83.16426995890102,-82.17496198312405,-68.81206355014737,10.76992834610522,7.359705815577897,10.61776339624556,11.596255896839686,0.0009567327759315399
2.3381166012840278,46.76233202568055,BS01,0,-58.495286176208175,-83.2664987234048,-86.21131864127865,-83.59023644220676,-82.69379985605697,-68.6834237302691,10.184101798248612,6.980452998091164,10.07689931458328,10.960713280301853,0.0009288354822619679
2.3758281593692536,47.516563187385074,BS01,0,-58.93836713308261,-83.70957968027923,-86.45561892193774,-84.00551091598108,-83.19048191957613,-68.55315507806097,9.610871392259469,6.596207039895604,9.521898979492473,10.34598500893901,0.0009014130735688637
2.41353971745448,48.2707943490896,BS01,0,-59.37042351556212,-84.14163606275875,-86.57238365251958,-84.48769149083722,-83.76396980811089,-68.42033454823171,9.046112395439383,6.399211679972867,8.924039272484341,9.581648864239611,0.0008742861349646051
2.4512512755397067,49.02502551079413,BS01,0,-59.789705832937166,-84.56091838013378,-86.82884489057055,-84.87884187587456,-84.2161608702259,-68.28524984051055,8.491861656726767,5.999515404800708,8.381770703511503,9.009599603554058,0.0008475332572858764
2.4889628336249325,49.77925667249865,BS01,0,-60.18981435774833,-84.96102690494496,-87.29986578932171,-85.12749305859334,-84.49296199699553,-68.15019337198804,7.956809368202795,5.268847014849655,7.920324854552146,8.743147867747068,0.000821603673902556
2.526674391710159,50.53348783420318,BS01,0,-60.572465410301504,-85.34367795749813,-87.7040284878301,-85.3946828538977,-84.75064342194004,-68.01508085148411,7.439155096444258,4.611510345090671,7.439155096444258,8.495764471894073,0.0007964564811403698
